page,immigration_category,activity_type,citizenship,office,level,total_2025,grand_total,children_sum_2025,children_sum_grand,check,ocr_confidence_2025,ocr_confidence_grand
72,Protected Persons,Security Screening,Kenya,Nairobi,office,,2,,,ok_group,empty,agree
72,Protected Persons,Security Screening,"Korea, Republic of",,citizenship,,13,0,13,reconciled,empty,agree
72,Protected Persons,Security Screening,"Korea, Republic of",Case Processing Centre Mississauga,office,,13,,,ok_group,empty,agree
72,Protected Persons,Security Screening,"Kosovo, Republic of",,citizenship,,22,0,22,reconciled,empty,agree
72,Protected Persons,Security Screening,"Kosovo, Republic of",Case Processing Centre Mississauga,office,,21,,,ok_group,empty,agree
72,Protected Persons,Security Screening,"Kosovo, Republic of",Hamilton,office,,1,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Kuwait,,citizenship,,4,0,4,reconciled,empty,agree
72,Protected Persons,Security Screening,Kuwait,Case Processing Centre Mississauga,office,,2,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Kuwait,Case Processing Centre Ottawa,office,,1,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Kuwait,Vancouver Immiaration,office,,1,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Kyrayzstan,,citizenship,1,8,1,8,reconciled,agree,agree
72,Protected Persons,Security Screening,Kyrayzstan,Ankara,office,1,1,,,ok_group,agree,agree
72,Protected Persons,Security Screening,Kyrayzstan,Case Processing Centre Mississauga,office,,7,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Latvia,,citizenship,,4,0,4,reconciled,empty,agree
72,Protected Persons,Security Screening,Latvia,Case Processing Centre Mississauga,office,,4,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Lebanon,,citizenship,22,287,22,287,reconciled,agree,majority
72,Protected Persons,Security Screening,Lebanon,Abu Dhabi,office,2,7,,,ok_group,agree,agree
72,Protected Persons,Security Screening,Lebanon,Ankara,office,,1,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Lebanon,Beirut,office,4,44,,,ok_group,agree,agree
72,Protected Persons,Security Screening,Lebanon,Case Processing Centre Mississauga,office,15,223,,,ok_group,majority,majority
72,Protected Persons,Security Screening,Lebanon,Case Processing Centre Ottawa,office,,2,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Lebanon,Etobicoke,office,,2,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Lebanon,Hamilton,office,1,2,,,ok_group,agree,agree
72,Protected Persons,Security Screening,Lebanon,HM Montreal,office,,2,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Lebanon,Honda Kona,office,,1,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Lebanon,Operational Support Performance Management And,office,,2,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Lebanon,RROC,office,,1,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Liberia,,citizenship,2,18,2,18,reconciled,agree,agree
72,Protected Persons,Security Screening,Liberia,Case Processing Centre Mississauga,office,2,17,,,ok_group,agree,agree
72,Protected Persons,Security Screening,Liberia,Dakar,office,,1,,,ok_group,empty,agree
72,Protected Persons,Security Screening,Libya,,citizenship,2,655,9,656,MISMATCH,agree,agree
72,Protected Persons,Security Screening,Libya,Abu Dhabi,office,1,1,,,IN_FAILED_GROUP,agree,agree
72,Protected Persons,Security Screening,Libya,Amman,office,,1,,,IN_FAILED_GROUP,empty,agree
72,Protected Persons,Security Screening,Libya,Beirut,office,,1,,,IN_FAILED_GROUP,empty,agree
72,Protected Persons,Security Screening,Libya,Case Processing Centre Mississauga,office,6,628,,,IN_FAILED_GROUP,agree,agree
72,Protected Persons,Security Screening,Libya,Case Cases Review Citizenship And Immigration,office,,4,,,IN_FAILED_GROUP,empty,agree
72,Protected Persons,Security Screening,Libya,Hamilton,office,1,1,,,IN_FAILED_GROUP,agree,agree
72,Protected Persons,Security Screening,Libya,HM Montreal,office,1,2,,,IN_FAILED_GROUP,agree,agree
72,Protected Persons,Security Screening,Libya,HM Vancouver,office,,1,,,IN_FAILED_GROUP,empty,agree
72,Protected Persons,Security Screening,Libya,Operational Support Performance Management And,office,,6,,,IN_FAILED_GROUP,empty,agree
72,Protected Persons,Security Screening,Libya,Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
72,Protected Persons,Security Screening,Libya,Paris,office,,6,,,IN_FAILED_GROUP,empty,agree
72,Protected Persons,Security Screening,Libya,Singapore,office,,1,,,IN_FAILED_GROUP,empty,agree
72,Protected Persons,Security Screening,Libya,Vienna,office,,1,,,IN_FAILED_GROUP,empty,agree
72,Protected Persons,Security Screening,Libya,Winnipeq,office,,1,,,IN_FAILED_GROUP,empty,agree
72,Protected Persons,Security Screening,Libya,Lithuania,office,,,,,IN_FAILED_GROUP,empty,none
73,Protected Persons,Security Screening,Libya,Case Processing Centre Mississauga,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Macedonia,,citizenship,,3,0,3,reconciled,empty,agree
73,Protected Persons,Security Screening,Macedonia,Case Processing Centre Mississauga,office,,3,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Madaaascar,,citizenship,,3,0,3,reconciled,empty,agree
73,Protected Persons,Security Screening,Madaaascar,Case Processing Centre Mississauga,office,,3,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Malawi,,citizenship,1,3,1,3,reconciled,agree,agree
73,Protected Persons,Security Screening,Malawi,Case Processing Centre Mississauga,office,1,2,,,ok_group,agree,agree
73,Protected Persons,Security Screening,Malawi,Pretoria,office,,1,,,ok_group,empty,agree
73,Protected Persons,Security Screening,"Maldives, Republic of",,citizenship,,3,0,3,reconciled,empty,agree
73,Protected Persons,Security Screening,"Maldives, Republic of",Case Processing Centre Mississauga,office,,1,,,ok_group,empty,agree
73,Protected Persons,Security Screening,"Maldives, Republic of",Colombo,office,,2,,,ok_group,empty,agree
73,Protected Persons,Security Screening,"Mali, Republic of",,citizenship,4,31,4,10,MISMATCH,agree,agree
73,Protected Persons,Security Screening,"Mali, Republic of",Case Processing Centre Mississauga,office,1,2,,,IN_FAILED_GROUP,agree,majority
73,Protected Persons,Security Screening,"Mali, Republic of",Dakar,office,1,3,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,"Mali, Republic of",New York,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,"Mali, Republic of",Rome,office,2,4,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Malta,,citizenship,,1,0,1,reconciled,empty,agree
73,Protected Persons,Security Screening,Malta,Rome,office,,1,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Mauritania,,citizenship,6,7,6,27,MISMATCH,agree,majority
73,Protected Persons,Security Screening,Mauritania,Case Processing Centre Mississauga,office,6,26,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Mauritania,Paris,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Mauritius,,citizenship,,2,0,2,reconciled,empty,agree
73,Protected Persons,Security Screening,Mauritius,Case Processing Centre Mississauga,office,,2,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Mexico,,citizenship,38,345,38,345,reconciled,agree,agree
73,Protected Persons,Security Screening,Mexico,Case Processing Centre Mississauga,office,38,338,,,ok_group,majority,agree
73,Protected Persons,Security Screening,Mexico,Hamilton,office,,1,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Mexico,Mexico City,office,,1,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Mexico,New York,office,,1,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Mexico,Ottawa,office,,4,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Moldova,,citizenship,1,6,1,6,reconciled,agree,agree
73,Protected Persons,Security Screening,Moldova,Case Processing Centre Mississauga,office,1,6,,,ok_group,agree,agree
73,Protected Persons,Security Screening,"Monaolia, People's Republic of",,citizenship,1,17,1,17,reconciled,agree,agree
73,Protected Persons,Security Screening,"Monaolia, People's Republic of",Case Processing Centre Mississauga,office,1,17,,,ok_group,agree,agree
73,Protected Persons,Security Screening,"Montenearo, Republic of",,citizenship,,3,0,3,reconciled,empty,agree
73,Protected Persons,Security Screening,"Montenearo, Republic of",Case Processing Centre Mississauga,office,,3,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Morocco,,citizenship,,17,0,17,reconciled,empty,agree
73,Protected Persons,Security Screening,Morocco,Abu Dhabi,office,,1,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Morocco,Case Processing Centre Mississauga,office,,14,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Morocco,Paris,office,,2,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Myanmar (Burma),,citizenship,2,2,2,12,MISMATCH,agree,majority
73,Protected Persons,Security Screening,Myanmar (Burma),Abu Dhabi,office,1,1,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Myanmar (Burma),Case Processing Centre Mississauga,office,1,8,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Myanmar (Burma),New Delhi,office,,3,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Singapore,,citizenship,,10,0,1,MISMATCH,empty,agree
73,Protected Persons,Security Screening,Singapore,Sydney Australia,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Namibia,,citizenship,,20,0,20,reconciled,empty,agree
73,Protected Persons,Security Screening,Namibia,Case Processing Centre Mississauga,office,,20,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Nepal,,citizenship,4,100,4,100,reconciled,agree,agree
73,Protected Persons,Security Screening,Nepal,Case Processing Centre Mississauga,office,4,98,,,ok_group,agree,agree
73,Protected Persons,Security Screening,Nepal,New Delhi,office,,2,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Nicaraqua,,citizenship,1,61,11,61,MISMATCH,agree,agree
73,Protected Persons,Security Screening,Nicaraqua,Case Processing Centre Mississauga,office,10,59,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Nicaraqua,Mexico City,office,1,2,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Nigeria,,citizenship,28,738,14,742,MISMATCH,majority,majority
73,Protected Persons,Security Screening,Nigeria,Abu Dhabi,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,Accra,office,,20,,,IN_FAILED_GROUP,none,agree
73,Protected Persons,Security Screening,Nigeria,Amman,office,1,1,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Nigeria,Case Processing Centre Mississauga,office,10,688,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Nigeria,Colombo,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,Dakar,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,Etobicoke,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,Hamilton,office,,3,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,HM Niagara Falls,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,Nairobi,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,Niagara Falls IRCC,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,Operational Support Performance Management And,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,Paris,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,Pretoria,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,Rome,office,3,10,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Nigeria,Windsor,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,Nonway,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,Case Processing Centre Mississauga,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Nigeria,London Enaland,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Oman,,citizenship,1,1,1,1,reconciled,agree,agree
73,Protected Persons,Security Screening,Oman,Case Processing Centre Mississauga,office,1,1,,,ok_group,agree,agree
73,Protected Persons,Security Screening,Other,,citizenship,2,3,2,3,reconciled,agree,agree
73,Protected Persons,Security Screening,Other,Case Processing Centre Mississauga,office,2,3,,,ok_group,agree,agree
73,Protected Persons,Security Screening,Pakistan,,citizenship,3,1358,163,1356,MISMATCH,agree,agree
73,Protected Persons,Security Screening,Pakistan,Abu Dhabi,office,4,19,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Pakistan,Accra,office,,3,,,IN_FAILED_GROUP,empty,majority
73,Protected Persons,Security Screening,Pakistan,Ankara,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Bogota,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Calaary Citizenship and Immiaration Canada,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Case Processing Centre Mississauga,office,42,969,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Pakistan,Case Processing Centre Ottawa,office,,6,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Case Cases Review Citizenship And Immigration,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Colombo,office,7,183,,,IN_FAILED_GROUP,agree,majority
73,Protected Persons,Security Screening,Pakistan,Dar-Es-Salaam,office,,15,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Etobicoke,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Hamilton,office,6,12,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Pakistan,HM Montreal,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,HM Niagara Falls,office,2,2,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Pakistan,HM Vancouver,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Honda Kona,office,,3,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Islamabad,office,,6,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,London Enaland,office,2,31,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Pakistan,Mexico City,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,New Delhi,office,,3,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Operational Support Performance Management And,office,,11,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Ottawa,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Paris,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Port of Spain,office,,3,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Rabat,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Singapore,office,100,47,,,IN_FAILED_GROUP,majority,agree
73,Protected Persons,Security Screening,Pakistan,Sydney Australia,office,,20,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Vancouver Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Vienna,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Pakistan,Windsor,office,,6,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),,citizenship,490,469,49,465,MISMATCH,majority,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Abu Dhabi,office,16,36,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Amman,office,10,50,,,IN_FAILED_GROUP,agree,majority
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Ankara,office,4,19,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Beirut,office,,4,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Cairo,office,,21,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Case Processing Centre Mississauga,office,15,246,,,IN_FAILED_GROUP,majority,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Colombo,office,,3,,,IN_FAILED_GROUP,empty,majority
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Etobicoke,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Hamilton,office,1,2,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Mexico City,office,1,1,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),New Delhi,office,,3,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),New York,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Paris,office,1,3,,,IN_FAILED_GROUP,agree,majority
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Singapore,office,1,69,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Tel Aviv,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Vienna,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,Palestinian Authority (Gaza/West Bank),Windsor,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,"Panama, Republic of",,citizenship,,4,0,4,reconciled,empty,agree
73,Protected Persons,Security Screening,"Panama, Republic of",Case Processing Centre Mississauga,office,,4,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Paraquay,,citizenship,,1,0,1,reconciled,empty,agree
73,Protected Persons,Security Screening,Paraquay,Case Processing Centre Mississauga,office,,1,,,ok_group,empty,agree
73,Protected Persons,Security Screening,Peoples Republic of Benin,,citizenship,3,12,2,12,MISMATCH,agree,agree
73,Protected Persons,Security Screening,Peoples Republic of Benin,Case Processing Centre Mississauga,office,2,12,,,IN_FAILED_GROUP,majority,agree
73,Protected Persons,Security Screening,People's Republic of China,,citizenship,296,735,274,735,MISMATCH,agree,majority
73,Protected Persons,Security Screening,People's Republic of China,Abu Dhabi,office,4,6,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,People's Republic of China,Ankara,office,256,291,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,People's Republic of China,Case Processing Centre Mississauga,office,7,385,,,IN_FAILED_GROUP,majority,agree
73,Protected Persons,Security Screening,People's Republic of China,Case Cases Review Citizenship And Immigration,office,,2,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,People's Republic of China,Etobicoke,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,People's Republic of China,Hamilton,office,1,3,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,People's Republic of China,Honda Kona,office,2,22,,,IN_FAILED_GROUP,agree,agree
73,Protected Persons,Security Screening,People's Republic of China,Los Angeles,office,,1,,,IN_FAILED_GROUP,empty,agree
73,Protected Persons,Security Screening,People's Republic of China,New York,office,,7,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,People's Republic of China,Operational Support Performance Management And,office,,3,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,People's Republic of China,Rabat,office,1,2,,,IN_FAILED_GROUP,agree,agree
74,Protected Persons,Security Screening,People's Republic of China,Singapore,office,3,10,,,IN_FAILED_GROUP,majority,agree
74,Protected Persons,Security Screening,People's Republic of China,Vancouver Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,People's Republic of China,Windsor,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Peru,,citizenship,1,9,1,9,reconciled,agree,agree
74,Protected Persons,Security Screening,Peru,Case Processing Centre Mississauga,office,1,6,,,ok_group,agree,agree
74,Protected Persons,Security Screening,Peru,HM Montreal,office,,2,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Peru,Niagara Falls IRCC,office,,1,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Philippines,,citizenship,1,17,1,17,reconciled,agree,agree
74,Protected Persons,Security Screening,Philippines,Beirut,office,,1,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Philippines,Case Processing Centre Mississauga,office,1,15,,,ok_group,agree,agree
74,Protected Persons,Security Screening,Philippines,Singapore,office,,1,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Poland,,citizenship,,10,0,10,reconciled,empty,agree
74,Protected Persons,Security Screening,Poland,Case Processing Centre Mississauga,office,,10,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Portuaal,,citizenship,,2,0,2,reconciled,empty,agree
74,Protected Persons,Security Screening,Portuaal,Case Processing Centre Mississauga,office,,2,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Republic of Diibouti,,citizenship,14,87,44,87,MISMATCH,agree,agree
74,Protected Persons,Security Screening,Republic of Diibouti,Abu Dhabi,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Republic of Diibouti,Case Processing Centre Mississauga,office,43,70,,,IN_FAILED_GROUP,majority,agree
74,Protected Persons,Security Screening,Republic of Diibouti,Nairobi,office,1,14,,,IN_FAILED_GROUP,agree,agree
74,Protected Persons,Security Screening,Republic of Diibouti,Pretoria,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Republic of Diibouti,Windsor,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Republic of Indonesia,,citizenship,1,10,1,10,reconciled,agree,agree
74,Protected Persons,Security Screening,Republic of Indonesia,Case Processing Centre Mississauga,office,1,10,,,ok_group,agree,agree
74,Protected Persons,Security Screening,Republic of Ivory Coast,,citizenship,5,31,3,11,MISMATCH,majority,agree
74,Protected Persons,Security Screening,Republic of Ivory Coast,Case Processing Centre Mississauga,office,3,7,,,IN_FAILED_GROUP,majority,majority
74,Protected Persons,Security Screening,Republic of Ivory Coast,Case Processing Centre Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Republic of Ivory Coast,Dakar,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Republic of Ivory Coast,Rabat,office,,2,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Republic of South Africa,,citizenship,,12,0,12,reconciled,empty,agree
74,Protected Persons,Security Screening,Republic of South Africa,Case Processing Centre Mississauga,office,,10,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Republic of South Africa,Pretoria,office,,2,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Republic of the Niger,,citizenship,1,4,1,4,reconciled,agree,agree
74,Protected Persons,Security Screening,Republic of the Niger,Case Processing Centre Mississauga,office,1,3,,,ok_group,agree,agree
74,Protected Persons,Security Screening,Republic of the Niger,Dakar,office,,1,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Romania,,citizenship,,41,0,41,reconciled,empty,agree
74,Protected Persons,Security Screening,Romania,Case Processing Centre Mississauga,office,,34,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Romania,Etobicoke,office,,1,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Romania,HM Montreal,office,,6,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Russia,,citizenship,8,128,8,126,MISMATCH,agree,agree
74,Protected Persons,Security Screening,Russia,Abu Dhabi,office,1,3,,,IN_FAILED_GROUP,agree,agree
74,Protected Persons,Security Screening,Russia,Ankara,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Russia,Case Processing Centre Mississauga,office,6,115,,,IN_FAILED_GROUP,agree,agree
74,Protected Persons,Security Screening,Russia,Hamilton,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Russia,HM Montreal,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Russia,Niagara Falls IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Russia,Port of Spain,office,1,1,,,IN_FAILED_GROUP,agree,agree
74,Protected Persons,Security Screening,Russia,Warsaw,office,,3,,,IN_FAILED_GROUP,empty,majority
74,Protected Persons,Security Screening,Rwanda,,citizenship,28,189,28,189,reconciled,agree,agree
74,Protected Persons,Security Screening,Rwanda,Case Processing Centre Mississauga,office,26,151,,,ok_group,agree,agree
74,Protected Persons,Security Screening,Rwanda,Dakar,office,,2,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Rwanda,Dar-Es-Salaam,office,1,15,,,ok_group,agree,agree
74,Protected Persons,Security Screening,Rwanda,Honda Kona,office,1,4,,,ok_group,agree,agree
74,Protected Persons,Security Screening,Rwanda,Nairobi,office,,10,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Rwanda,Ottawa,office,,1,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Rwanda,Pretoria,office,,6,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Saudi Arabia,,citizenship,2,70,3,70,MISMATCH,majority,agree
74,Protected Persons,Security Screening,Saudi Arabia,Abu Dhabi,office,,4,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Saudi Arabia,Beirut,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Saudi Arabia,Case Processing Centre Mississauga,office,2,61,,,IN_FAILED_GROUP,agree,agree
74,Protected Persons,Security Screening,Saudi Arabia,Case Processing Centre Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Saudi Arabia,Case Cases Review Citizenship And Immigration,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Saudi Arabia,Operational Support Performance Management And,office,,1,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,Saudi Arabia,Paris,office,1,1,,,IN_FAILED_GROUP,agree,agree
74,Protected Persons,Security Screening,Seneaal,,citizenship,3,2,3,23,MISMATCH,agree,majority
74,Protected Persons,Security Screening,Seneaal,Case Processing Centre Mississauga,office,3,21,,,IN_FAILED_GROUP,agree,agree
74,Protected Persons,Security Screening,Seneaal,Rabat,office,,2,,,IN_FAILED_GROUP,empty,agree
74,Protected Persons,Security Screening,"Serbia, Republic of",,citizenship,,4,0,4,reconciled,empty,agree
74,Protected Persons,Security Screening,"Serbia, Republic of",Case Processing Centre Mississauga,office,,4,,,ok_group,empty,agree
74,Protected Persons,Security Screening,Sierra Leone,,citizenship,,11,0,11,reconciled,empty,agree
74,Protected Persons,Security Screening,Sierra Leone,Case Processing Centre Mississauga,office,,10,,,ok_group,empty,agree
